text,label,hard_topic
Indeed recommendations: Top Product Manager jobs near Pune posted in last 24 hours.,0,job_alerts
Kotak: Your payment of INR 129522 towards Apple has been completed. UTR: UTR90412028.,0,finance_transaction
Job alert from Indeed: New openings for Product Manager at BluePeak and similar companies.,0,job_alerts
Your order ORD-370986 has been shipped via DTDC. Expected delivery: 09-May-2026.,0,shipping_order
Shipment confirmed for order ORD-125897. Track with AWB AWB23435929 on UPS.,0,shipping_order
Job alert from LinkedIn: New openings for Backend Developer at Acme Tech and similar companies.,0,job_alerts
Transaction successful: INR 200651 paid to Netflix using NEFT. Ref REF280835.,0,finance_transaction
LinkedIn Jobs: 56 new ML Engineer openings in Bengaluru match your profile.,0,job_alerts
Shipment confirmed for order ORD-949145. Track with AWB AWB57622226 on Blue Dart.,0,shipping_order
Delivery update: Package ORD-863121 is out for delivery and should arrive by 3 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 35 times this week. Explore fresh roles.,0,job_alerts
HSBC ALERT: INR 182489 debited from A/C ending 6011 via NEFT at Google Play on 18-Aug-2026. Avl bal: INR 143198.,0,finance_transaction
LinkedIn Jobs: 57 new QA Engineer openings in Mumbai match your profile.,0,job_alerts
Transaction successful: INR 209551 paid to Zomato using UPI. Ref REF527985.,0,finance_transaction
Invoice INV-39019 generated for INR 44790. Due date: 10-Aug-2026.,0,finance_transaction
Order ORD-743172 delayed due to weather. New delivery date: 01-Apr-2026.,0,shipping_order
Receipt: INR 235063 credited to your wallet from salary account. Txn ID REF152871.,0,finance_transaction
Your order ORD-446386 has been shipped via UPS. Expected delivery: 07-May-2026.,0,shipping_order
ICICI Bank: Your payment of INR 194900 towards Swiggy has been completed. UTR: UTR40546109.,0,finance_transaction
Kotak ALERT: INR 67137 debited from A/C ending 5263 via netbanking at Jio on 11-Aug-2026. Avl bal: INR 284905.,0,finance_transaction
Kotak ALERT: INR 137743 debited from A/C ending 1965 via UPI at Jio on 01-Jul-2026. Avl bal: INR 517126.,0,finance_transaction
Delivery update: Package ORD-338319 is out for delivery and should arrive by 3 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 23 times this week. Explore fresh roles.,0,job_alerts
Kotak ALERT: INR 74301 debited from A/C ending 4005 via IMPS at Jio on 09-Aug-2026. Avl bal: INR 649517.,0,finance_transaction
Your order ORD-206791 has been shipped via India Post. Expected delivery: 17-Sep-2026.,0,shipping_order
Transaction successful: INR 175892 paid to Flipkart using UPI. Ref REF707913.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 23 times this week. Explore fresh roles.,0,job_alerts
Job alert from Wellfound: New openings for Product Manager at Acme Tech and similar companies.,0,job_alerts
Indeed recommendations: Top Product Manager jobs near Chennai posted in last 24 hours.,0,job_alerts
Delivery update: Package ORD-443917 is out for delivery and should arrive by 3 PM.,0,shipping_order
LinkedIn Jobs: 31 new QA Engineer openings in Pune match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 41 times this week. Explore fresh roles.,0,job_alerts
Order ORD-302189 delayed due to weather. New delivery date: 20-Dec-2026.,0,shipping_order
Order ORD-950579 delayed due to weather. New delivery date: 08-Dec-2026.,0,shipping_order
Delivery update: Package ORD-876671 is out for delivery and should arrive by 10 PM.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Mumbai posted in last 24 hours.,0,job_alerts
Transaction successful: INR 185316 paid to Zomato using IMPS. Ref REF127566.,0,finance_transaction
Invoice INV-73872 generated for INR 66810. Due date: 12-Dec-2026.,0,finance_transaction
Indeed recommendations: Top Product Manager jobs near Chennai posted in last 24 hours.,0,job_alerts
Order ORD-128019 delayed due to weather. New delivery date: 21-Nov-2026.,0,shipping_order
Job alert from Naukri: New openings for ML Engineer at Zenith Labs and similar companies.,0,job_alerts
Naukri alert: Recruiters viewed your profile 22 times this week. Explore fresh roles.,0,job_alerts
HDFC Bank ALERT: INR 150205 debited from A/C ending 3882 via NEFT at Apple on 16-Jul-2026. Avl bal: INR 177083.,0,finance_transaction
LinkedIn Jobs: 23 new Data Analyst openings in Delhi match your profile.,0,job_alerts
Invoice INV-43120 generated for INR 203120. Due date: 03-Oct-2026.,0,finance_transaction
Invoice INV-42309 generated for INR 1074. Due date: 28-Aug-2026.,0,finance_transaction
Your saved search 'Backend Developer Delhi' has 29 new matches today.,0,job_alerts
Indeed recommendations: Top Software Engineer jobs near Mumbai posted in last 24 hours.,0,job_alerts
Naukri alert: Recruiters viewed your profile 22 times this week. Explore fresh roles.,0,job_alerts
Wells Fargo: Your payment of INR 108100 towards Flipkart has been completed. UTR: UTR35288872.,0,finance_transaction
Your saved search 'Backend Developer Hyderabad' has 29 new matches today.,0,job_alerts
Wells Fargo ALERT: INR 15664 debited from A/C ending 1590 via NEFT at Swiggy on 10-Jun-2026. Avl bal: INR 652863.,0,finance_transaction
Order ORD-671167 delayed due to weather. New delivery date: 06-Jan-2026.,0,shipping_order
Your order ORD-111713 has been shipped via India Post. Expected delivery: 04-Dec-2026.,0,shipping_order
Wells Fargo: Your payment of INR 22574 towards Swiggy has been completed. UTR: UTR38483372.,0,finance_transaction
Invoice INV-51604 generated for INR 224497. Due date: 22-Nov-2026.,0,finance_transaction
Your return pickup for order ORD-426861 is scheduled on 11-Dec-2026 between 2 PM-5 PM.,0,shipping_order
LinkedIn Jobs: 12 new ML Engineer openings in Bengaluru match your profile.,0,job_alerts
Axis Bank: Your payment of INR 20588 towards Jio has been completed. UTR: UTR40869296.,0,finance_transaction
Invoice INV-40033 generated for INR 221438. Due date: 27-Oct-2026.,0,finance_transaction
Transaction successful: INR 21515 paid to Google Play using IMPS. Ref REF538782.,0,finance_transaction
Your order ORD-448538 has been shipped via Delhivery. Expected delivery: 02-Jan-2026.,0,shipping_order
Transaction successful: INR 147098 paid to Airtel using IMPS. Ref REF780566.,0,finance_transaction
Receipt: INR 77619 credited to your wallet from reward points. Txn ID REF119040.,0,finance_transaction
Wells Fargo: Your payment of INR 137717 towards Swiggy has been completed. UTR: UTR26718903.,0,finance_transaction
Indeed recommendations: Top Data Analyst jobs near Kolkata posted in last 24 hours.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Chennai posted in last 24 hours.,0,job_alerts
ICICI Bank ALERT: INR 74665 debited from A/C ending 1372 via netbanking at Jio on 21-Sep-2026. Avl bal: INR 148441.,0,finance_transaction
Kotak: Your payment of INR 238626 towards Apple has been completed. UTR: UTR62633171.,0,finance_transaction
HSBC ALERT: INR 44341 debited from A/C ending 3605 via IMPS at Swiggy on 28-Jun-2026. Avl bal: INR 10041.,0,finance_transaction
Delivery update: Package ORD-298279 is out for delivery and should arrive by 3 PM.,0,shipping_order
Transaction successful: INR 227151 paid to Airtel using card. Ref REF746944.,0,finance_transaction
HSBC ALERT: INR 33051 debited from A/C ending 1283 via card at Swiggy on 18-Dec-2026. Avl bal: INR 802052.,0,finance_transaction
Your order ORD-547810 has been shipped via DTDC. Expected delivery: 18-Jul-2026.,0,shipping_order
Order ORD-192267 delayed due to weather. New delivery date: 25-Oct-2026.,0,shipping_order
Your saved search 'QA Engineer Delhi' has 53 new matches today.,0,job_alerts
Job alert from Indeed: New openings for ML Engineer at Zenith Labs and similar companies.,0,job_alerts
Indeed recommendations: Top Data Analyst jobs near Delhi posted in last 24 hours.,0,job_alerts
Your order ORD-241134 has been shipped via DTDC. Expected delivery: 25-Jul-2026.,0,shipping_order
Your saved search 'Data Analyst Kolkata' has 74 new matches today.,0,job_alerts
Shipment confirmed for order ORD-974070. Track with AWB AWB63783658 on DTDC.,0,shipping_order
Your return pickup for order ORD-914315 is scheduled on 24-Nov-2026 between 10 AM-1 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 75 times this week. Explore fresh roles.,0,job_alerts
Invoice INV-70533 generated for INR 91692. Due date: 16-Sep-2026.,0,finance_transaction
Your return pickup for order ORD-345046 is scheduled on 16-Jul-2026 between 2 PM-5 PM.,0,shipping_order
Invoice INV-25044 generated for INR 108902. Due date: 23-Oct-2026.,0,finance_transaction
Kotak: Your payment of INR 145449 towards Flipkart has been completed. UTR: UTR38358428.,0,finance_transaction
Your order ORD-507980 has been shipped via FedEx. Expected delivery: 05-May-2026.,0,shipping_order
Receipt: INR 472 credited to your wallet from refund. Txn ID REF919684.,0,finance_transaction
Delivery update: Package ORD-235836 is out for delivery and should arrive by 8 PM.,0,shipping_order
Your order ORD-280588 has been shipped via Blue Dart. Expected delivery: 11-Nov-2026.,0,shipping_order
Job alert from Wellfound: New openings for Product Manager at Zenith Labs and similar companies.,0,job_alerts
Delivery update: Package ORD-681045 is out for delivery and should arrive by 6 PM.,0,shipping_order
LinkedIn Jobs: 36 new ML Engineer openings in Chennai match your profile.,0,job_alerts
Order ORD-845485 delayed due to weather. New delivery date: 01-Sep-2026.,0,shipping_order
SBI ALERT: INR 135668 debited from A/C ending 3696 via UPI at Zomato on 04-Dec-2026. Avl bal: INR 83446.,0,finance_transaction
Transaction successful: INR 195924 paid to Jio using netbanking. Ref REF634277.,0,finance_transaction
Delivery update: Package ORD-462740 is out for delivery and should arrive by 8 PM.,0,shipping_order
Job alert from LinkedIn: New openings for Backend Developer at BluePeak and similar companies.,0,job_alerts
Your saved search 'Backend Developer Mumbai' has 42 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 3 times this week. Explore fresh roles.,0,job_alerts
Naukri alert: Recruiters viewed your profile 40 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-212016 has been shipped via DTDC. Expected delivery: 18-May-2026.,0,shipping_order
Job alert from Wellfound: New openings for Software Engineer at Orion Systems and similar companies.,0,job_alerts
Delivery update: Package ORD-489568 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your order ORD-589353 has been shipped via India Post. Expected delivery: 28-Jun-2026.,0,shipping_order
Delivery update: Package ORD-193177 is out for delivery and should arrive by 8 PM.,0,shipping_order
Delivery update: Package ORD-812152 is out for delivery and should arrive by 10 PM.,0,shipping_order
Receipt: INR 92142 credited to your wallet from salary account. Txn ID REF546319.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 11 times this week. Explore fresh roles.,0,job_alerts
LinkedIn Jobs: 28 new QA Engineer openings in Delhi match your profile.,0,job_alerts
Kotak: Your payment of INR 204401 towards Zomato has been completed. UTR: UTR27585761.,0,finance_transaction
Delivery update: Package ORD-588804 is out for delivery and should arrive by 6 PM.,0,shipping_order
Delivery update: Package ORD-307517 is out for delivery and should arrive by 6 PM.,0,shipping_order
Receipt: INR 224762 credited to your wallet from refund. Txn ID REF974604.,0,finance_transaction
LinkedIn Jobs: 9 new Data Analyst openings in Chennai match your profile.,0,job_alerts
HSBC: Your payment of INR 69954 towards Amazon has been completed. UTR: UTR28319454.,0,finance_transaction
Delivery update: Package ORD-876966 is out for delivery and should arrive by 8 PM.,0,shipping_order
Delivery update: Package ORD-399719 is out for delivery and should arrive by 10 PM.,0,shipping_order
Invoice INV-24444 generated for INR 201493. Due date: 25-Dec-2026.,0,finance_transaction
Wells Fargo ALERT: INR 1275 debited from A/C ending 1317 via NEFT at Flipkart on 23-Jan-2026. Avl bal: INR 188482.,0,finance_transaction
Invoice INV-56449 generated for INR 176106. Due date: 10-Sep-2026.,0,finance_transaction
Job alert from LinkedIn: New openings for QA Engineer at Northbridge and similar companies.,0,job_alerts
LinkedIn Jobs: 24 new Data Analyst openings in Mumbai match your profile.,0,job_alerts
Job alert from Indeed: New openings for Product Manager at Zenith Labs and similar companies.,0,job_alerts
Invoice INV-33312 generated for INR 50721. Due date: 08-Oct-2026.,0,finance_transaction
Shipment confirmed for order ORD-437426. Track with AWB AWB88565324 on UPS.,0,shipping_order
Your return pickup for order ORD-625817 is scheduled on 11-Aug-2026 between 2 PM-5 PM.,0,shipping_order
Job alert from Wellfound: New openings for ML Engineer at Orion Systems and similar companies.,0,job_alerts
Your saved search 'QA Engineer Hyderabad' has 74 new matches today.,0,job_alerts
Order ORD-411345 delayed due to weather. New delivery date: 28-Jan-2026.,0,shipping_order
Your order ORD-127402 has been shipped via DTDC. Expected delivery: 04-Feb-2026.,0,shipping_order
Your order ORD-243454 has been shipped via DTDC. Expected delivery: 15-Apr-2026.,0,shipping_order
Invoice INV-15357 generated for INR 6294. Due date: 19-Jan-2026.,0,finance_transaction
Your order ORD-509304 has been shipped via Blue Dart. Expected delivery: 24-May-2026.,0,shipping_order
Naukri alert: Recruiters viewed your profile 63 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-908367 is out for delivery and should arrive by 8 PM.,0,shipping_order
Your return pickup for order ORD-465960 is scheduled on 04-May-2026 between 6 PM-9 PM.,0,shipping_order
Order ORD-877402 delayed due to weather. New delivery date: 16-Sep-2026.,0,shipping_order
Shipment confirmed for order ORD-140508. Track with AWB AWB87591875 on Delhivery.,0,shipping_order
Job alert from Foundit: New openings for Data Analyst at BluePeak and similar companies.,0,job_alerts
Kotak: Your payment of INR 170115 towards Netflix has been completed. UTR: UTR41035615.,0,finance_transaction
